id,name,type,code,scode,Filename,codeNumber
way/48001666,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/171854564,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/171854986,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/171854987,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/400041239,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/400041240,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345937,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345939,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345942,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345944,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345946,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670345947,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642828,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642830,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642832,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642834,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642836,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642838,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642840,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642842,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642844,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642846,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642848,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/670642849,Avenida D,Ciclofaixa,376,000,abreu.csv,376
way/1183566163,Avenida D,Calçada compartilhada,376,000,abreu.csv,376
way/1265657171,,Ciclovia,374,373,abreu.csv,374
way/94749558,Rua das Acácias,Ciclofaixa,181,000,cabo.csv,181
way/94749583,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/104073044,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/179536340,Avenida Historiador Pereira da Costa,Ciclofaixa,188,000,cabo.csv,188
way/179536780,Rua Tenente Manuel Barbosa da Silva,Ciclofaixa,189,000,cabo.csv,189
way/183655524,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/183655718,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/183656231,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/183656481,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/222807348,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/240273094,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/312277585,Ciclovia do Paiva,Ciclovia,178,000,cabo.csv,178
way/312277587,Ponte do Paiva,Ciclovia,177,000,cabo.csv,177
way/336009721,,Ciclofaixa,189,000,cabo.csv,189
way/355556206,Avenida Presidente Getulio Vargas,Ciclofaixa,189,000,cabo.csv,189
way/355556210,Avenida Presidente Getulio Vargas,Ciclofaixa,189,000,cabo.csv,189
way/440484169,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/440484170,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/627918647,Calçadão da Vila Social,Calçada compartilhada,185,186,cabo.csv,185
way/627918648,Calçadão da Vila Roca,Calçada compartilhada,184,000,cabo.csv,184
way/654819531,,Calçada compartilhada,184,000,cabo.csv,184
way/654819532,,Calçada compartilhada,184,000,cabo.csv,184
way/654819533,,Calçada compartilhada,184,000,cabo.csv,184
way/654819535,,Calçada compartilhada,184,000,cabo.csv,184
way/665465661,Ponte do Paiva,Ciclovia,177,000,cabo.csv,177
way/683175221,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/696784721,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/753056368,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/753056877,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/753056878,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/753056879,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/753056880,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/778535338,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/778535340,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/778535341,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/788567371,Ciclovia Praça de Gaibu,Ciclovia,183,000,cabo.csv,183
way/788567372,Ciclovia Praça de Gaibu,Ciclovia,183,000,cabo.csv,183
way/788567375,Ciclovia Praça de Gaibu,Ciclovia,183,000,cabo.csv,183
way/788567378,Ciclovia Praça de Gaibu,Ciclovia,183,000,cabo.csv,183
way/790740468,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/790740469,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/791084170,PE-060,Ciclovia,190,191,cabo.csv,190
way/791084171,PE-060,Ciclovia,190,191,cabo.csv,190
way/791084172,PE-060,Ciclovia,190,191,cabo.csv,190
way/791084173,PE-060,Ciclovia,190,191,cabo.csv,190
way/791084177,PE-060,Ciclovia,190,191,cabo.csv,190
way/867487196,,Calçada compartilhada,184,000,cabo.csv,184
way/902148281,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/902148282,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/902148283,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/902148284,Avenida Vereador Lúcio Fernando Monteiro Pereira,Ciclofaixa,181,000,cabo.csv,181
way/907811162,Avenida Presidente Getulio Vargas,Ciclofaixa,189,000,cabo.csv,189
way/994960939,Ciclovia do Paiva,Ciclovia,178,000,cabo.csv,178
way/1046350036,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1046350037,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1046350038,PE-024,Ciclofaixa,180,000,cabo.csv,180
way/1240293756,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1240293757,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1240293758,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1240293759,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1240293760,Avenida Isaac Gomes da Costa,Ciclofaixa,180,000,cabo.csv,180
way/1298178289,,Ciclofaixa,181,000,cabo.csv,181
way/1298188775,,Ciclovia,184,000,cabo.csv,184
way/1298188776,Calçadão do Estudante,Calçada compartilhada,187,000,cabo.csv,187
way/1298192373,,Calçada compartilhada,183,000,cabo.csv,183
way/573609258,Ramal Arena Pernambuco,Ciclofaixa,145,146,camaragibe.csv,145
way/637642165,Rua Padre Ozeas Cavalcante,Ciclofaixa,142,143,camaragibe.csv,142
way/637642167,Rua Manoel Honorato da Costa,Ciclofaixa,142,143,camaragibe.csv,142
way/757376864,Rua Manoel Honorato da Costa,Ciclofaixa,142,143,camaragibe.csv,142
way/968918277,Rua Manoel Honorato da Costa,Ciclofaixa,142,143,camaragibe.csv,142
way/968918278,Rua Manoel Honorato da Costa,Ciclofaixa,142,143,camaragibe.csv,142
way/990987044,Rua Manoel Honorato da Costa,Ciclofaixa,142,143,camaragibe.csv,142
way/23393273,Avenida Manoel Gomes da Silva,Ciclofaixa,220,221,ipojuca.csv,220
way/189139471,Rua Mario Julio do Rego,Ciclofaixa,220,221,ipojuca.csv,220
way/189139479,Rua Silvino Alves da Silva,Ciclofaixa,220,221,ipojuca.csv,220
way/189139487,,Ciclofaixa,220,221,ipojuca.csv,220
way/189139488,Rua Cristovão de Souza Leão,Ciclofaixa,220,221,ipojuca.csv,220
way/337236701,Ciclovia de Porto de Galinhas,Ciclovia,223,224,ipojuca.csv,223
way/337243583,Ciclovia de Porto de Galinhas,Ciclovia,223,224,ipojuca.csv,223
way/337243584,Ciclovia de Porto de Galinhas,Ciclovia,223,224,ipojuca.csv,223
way/364084408,Travessa Cristóvão de Souza Leão,Ciclofaixa,220,221,ipojuca.csv,220
way/488151048,Avenida Califórnia,Ciclofaixa,236,237,ipojuca.csv,236
way/547542955,Rua Cristóvão Souza Leão,Ciclofaixa,220,221,ipojuca.csv,220
way/548908039,Avenida Califórnia,Ciclofaixa,236,237,ipojuca.csv,236
way/548908047,Avenida Califórnia,Ciclofaixa,236,237,ipojuca.csv,236
way/578918239,Ciclovia de Maracaípe,Ciclovia,230,231,ipojuca.csv,230
way/578918242,Ciclovia de Maracaípe,Ciclovia,230,231,ipojuca.csv,230
way/578927420,Ciclovia de Maracaípe,Ciclovia,228,229,ipojuca.csv,228
way/578927422,Ciclovia de Maracaípe,Ciclovia,228,229,ipojuca.csv,228
way/579591599,Ciclovia da PE-09,Ciclovia,232,233,ipojuca.csv,232
way/579591600,Ciclovia da PE-09,Ciclovia,232,233,ipojuca.csv,232
way/579591601,Ciclovia da PE-09,Ciclovia,232,233,ipojuca.csv,232
way/579591612,Ciclovia da PE-09,Ciclovia,232,233,ipojuca.csv,232
way/1302726895,Rua do Colégio,Ciclofaixa,220,221,ipojuca.csv,220
way/138285434,Avenida Visconde de Jequitinhonha,Ciclorrota,343,000,jaboatão.csv,343
way/151430876,Rua do Canal,Ciclofaixa,334,000,jaboatão.csv,334
way/223042934,Avenida Ayrton Senna da Silva,Ciclorrota,332,000,jaboatão.csv,332
way/312277586,,Ciclovia,340,000,jaboatão.csv,340
way/312277587,,Ciclovia,341,000,jaboatão.csv,341
way/539853387,,Ciclovia,343,000,jaboatão.csv,343
way/539853387,,Ciclovia,343,000,jaboatão.csv,343
way/700390732,Ciclovia do Canal,Ciclovia,334,000,jaboatão.csv,334
way/901242726,Avenida Júlio César,Ciclofaixa,331,000,jaboatão.csv,331
way/923503945,,Ciclovia,333,000,jaboatão.csv,333
way/923503946,Ciclorrota - Piedade/Paiva,Ciclovia,339,000,jaboatão.csv,339
way/923503947,Ciclorrota - Piedade/Paiva,Ciclovia,340,000,jaboatão.csv,340
way/923503948,Ciclorrota - Piedade/Paiva,Ciclovia,339,000,jaboatão.csv,339
way/964422137,Avenida Boa Viagem,Ciclovia,343,000,jaboatão.csv,343
way/1023440152,Ciclorrota - Piedade/Paiva,Ciclovia,337,000,jaboatão.csv,337
way/1104436091,,Ciclovia,343,000,jaboatão.csv,343
way/1104436581,,Ciclovia,343,000,jaboatão.csv,343
way/1104827989,Ciclovia Beira Mar,Ciclovia,342,000,jaboatão.csv,342
way/1183732783,Ciclorrota - Piedade/Paiva,Ciclovia,339,000,jaboatão.csv,339
way/1183732785,Ciclorrota - Piedade/Paiva,Ciclovia,339,000,jaboatão.csv,339
way/1183750768,Avenida Boa Viagem,Ciclovia,317,000,jaboatão.csv,317
way/1183750778,,Ciclovia,333,000,jaboatão.csv,333
way/1184098652,Ciclorrota - Piedade/Paiva,Ciclovia,340,000,jaboatão.csv,340
way/1192737180,,Ciclovia,333,000,jaboatão.csv,333
way/359248059,Avenida Beira Mar,Ciclovia,372,371,olinda.csv,372
way/627213636,,Ciclovia,372,000,olinda.csv,372
way/627213638,,Ciclovia,372,000,olinda.csv,372
way/690508636,Ciclovia Camilo Simões,Ciclovia,370,000,olinda.csv,370
way/690508640,Ciclovia Camilo Simões,Ciclovia,368,000,olinda.csv,368
way/690508643,Ciclovia Camilo Simões,Ciclovia,367,000,olinda.csv,367
way/700750679,Ciclovia Camilo Simões,Ciclovia,367,000,olinda.csv,367
way/700750680,Ciclovia Camilo Simões,Ciclovia,367,000,olinda.csv,367
way/762906977,Ciclovia Camilo Simões,Ciclovia,368,000,olinda.csv,368
way/762906978,Ciclovia Camilo Simões,Ciclovia,369,000,olinda.csv,369
way/762906979,Ciclovia Camilo Simões,Ciclovia,370,000,olinda.csv,370
way/966301854,Avenida Beira Mar,Ciclovia,372,371,olinda.csv,372
way/1183583039,Avenida Beira Mar,Ciclovia,372,371,olinda.csv,372
way/1183969262,Ciclovia Camilo Simões,Ciclovia,368,000,olinda.csv,368
way/1265657166,,Ciclovia,374,373,olinda.csv,374
way/171708835,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/171710214,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/591658502,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/591658530,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/591658538,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/591658550,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/591658553,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/778292930,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/966852598,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/1265657166,PE-060,Ciclovia,374,373,paulista.csv,374
way/1265657167,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/1265657168,,Ciclovia,374,373,paulista.csv,374
way/1265657169,Ciclovia da PE-15,Ciclovia,374,373,paulista.csv,374
way/1265657171,,Ciclovia,374,373,paulista.csv,374
way/186977811,Rua Manoel Estevão da Costa,Ciclofaixa,103,000,recife.csv,103
way/42509040,Rua Delmiro Gouveia,Ciclofaixa,002,003,recife.csv,2
way/42509291,Rua Ministro João Alberto,Ciclorrota,057,000,recife.csv,57
way/42509471,Rua Gomes Taborda,Ciclorrota,010,000,recife.csv,10
way/44118743,Avenida Inácio Monteiro,Ciclofaixa,009,000,recife.csv,9
way/44814745,Rua Marquês de Maricá,Ciclofaixa,021,000,recife.csv,21
way/51816219,Ponte Velha,Ciclofaixa,235,000,recife.csv,235
way/51878744,Rua Monte Castelo,Ciclofaixa,253,000,recife.csv,253
way/54239687,Rua Velha,Ciclofaixa,217,000,recife.csv,217
way/75033825,Rua Conselheiro Teodoro,Ciclorrota,031,000,recife.csv,31
way/85378262,Rua João Cardoso Aires,Ciclofaixa,074,075,recife.csv,74
way/85529937,Rua Paissandú,Ciclofaixa,214,000,recife.csv,214
way/85683720,Rua Marcos André,Ciclofaixa,041,000,recife.csv,41
way/85683725,Rua Marcos André,Ciclorrota,042,000,recife.csv,42
way/85697360,Avenida João de Barros,Ciclofaixa,175,000,recife.csv,175
way/85697891,Rua Marquês do Paraná,Ciclofaixa,265,000,recife.csv,265
way/85711372,Rua Marechal Deodoro,Ciclorrota,355,000,recife.csv,355
way/85711373,Rua Antônio Rangel,Ciclofaixa,352,000,recife.csv,352
way/85741105,Rua Marechal Deodoro,Ciclofaixa,265,000,recife.csv,265
way/87777346,Rua Copacabana,Ciclorrota,066,067,recife.csv,66
way/87788711,Praça da República,Ciclofaixa,238,000,recife.csv,238
way/89381805,Rua Antônio Falcão,Ciclofaixa,037,000,recife.csv,37
way/96771433,Rua José Veloso,Ciclorrota,013,000,recife.csv,13
way/102738749,Rua Antônio Falcão,Ciclofaixa,037,000,recife.csv,37
way/103595421,Rua Delmiro Gouveia,Ciclofaixa,002,003,recife.csv,2
way/103725546,Avenida Mário Álvares Pereira de Lira,Ciclofaixa,109,000,recife.csv,109
way/105053856,Rua Itanagé,Ciclofaixa,120,121,recife.csv,120
way/114690719,Rua Quitério Inácio de Melo,Ciclofaixa,206,000,recife.csv,206
way/114690720,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/128124232,Rua Artur Lima Cavalcante,Ciclofaixa,240,000,recife.csv,240
way/128124535,Avenida Doutor Jayme da Fonte,Ciclofaixa,240,000,recife.csv,240
way/128147792,Rua da Aurora,Ciclofaixa,098,000,recife.csv,98
way/128149273,Rua da Fundição,Ciclorrota,285,000,recife.csv,285
way/128149580,Rua da Saudade,Ciclorrota,171,000,recife.csv,171
way/128149581,Rua da Saudade,Ciclofaixa,172,000,recife.csv,172
way/128149773,Rua do Riachuelo,Ciclorrota,101,000,recife.csv,101
way/128149799,Rua do Riachuelo,Ciclofaixa,100,000,recife.csv,100
way/128149928,Rua Doutor Leopoldo Lins,Ciclofaixa,250,000,recife.csv,250
way/128158633,Avenida Montevidéu,Ciclofaixa,252,000,recife.csv,252
way/128159199,Avenida Governador Agamenon Magalhães,Ciclofaixa,256,000,recife.csv,256
way/128159481,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,recife.csv,268
way/128159586,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,recife.csv,268
way/128159820,Rua Doutor Leopoldo Lins,Ciclofaixa,250,000,recife.csv,250
way/128159824,Avenida Montevidéu,Ciclofaixa,252,000,recife.csv,252
way/128163519,Rua Primeiro de Março,Ciclofaixa,170,000,recife.csv,170
way/128164381,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,000,recife.csv,348
way/128164383,Rua Othon Paraíso,Ciclofaixa,349,000,recife.csv,349
way/128216048,Avenida Oliveira Lima,Ciclofaixa,100,000,recife.csv,100
way/128217716,Avenida Agamenon Magalhães - Pista Local,Ciclofaixa,348,000,recife.csv,348
way/128219448,Rua Othon Paraíso,Ciclofaixa,350,000,recife.csv,350
way/128379804,Travessa do Cais da Detenção,Ciclofaixa,235,000,recife.csv,235
way/128382359,Rua do Hospício,Ciclofaixa,167,000,recife.csv,167
way/128683793,Avenida João de Barros,Ciclofaixa,175,000,recife.csv,175
way/128844077,Ponte Gregório Bezerra,Ciclovia,322,000,recife.csv,322
way/128844078,Avenida Beira Rio,Ciclofaixa,322,000,recife.csv,322
way/128844079,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,000,recife.csv,366
way/128844080,Avenida Desembargador Guerra Barreto,Ciclofaixa,366,000,recife.csv,366
way/128845698,Avenida Beira Rio,Ciclofaixa,321,000,recife.csv,321
way/128929125,Rua Nova,Ciclofaixa,169,000,recife.csv,169
way/128931109,Rua Doutor José Mariano,Ciclofaixa,218,000,recife.csv,218
way/129087732,Avenida Cruz Cabugá,Ciclofaixa,165,000,recife.csv,165
way/129089855,Praça da República,Ciclofaixa,238,000,recife.csv,238
way/129178018,Rua Estado de Israel,Ciclorrota,212,000,recife.csv,212
way/129178081,Praça Miguel de Cervantes,Ciclofaixa,213,000,recife.csv,213
way/129180251,Rua Antônio Gomes de Freitas,Ciclofaixa,213,000,recife.csv,213
way/129182045,Rua Dom Bosco,Ciclorrota,215,000,recife.csv,215
way/129483340,Rua Antônio Falcão,Ciclofaixa,037,000,recife.csv,37
way/129484189,Rua Jean Émile Favre,Ciclofaixa,020,000,recife.csv,20
way/129727073,Rua José de Alencar,Ciclofaixa,210,000,recife.csv,210
way/129727225,Rua Visconde de Goiana,Ciclorrota,215,000,recife.csv,215
way/129727280,Rua José de Alencar,Ciclofaixa,209,000,recife.csv,209
way/129727281,Rua José de Alencar,Ciclofaixa,210,000,recife.csv,210
way/129727282,Rua José de Alencar,Ciclofaixa,209,000,recife.csv,209
way/130491810,Rua Padre Inglês,Ciclofaixa,254,000,recife.csv,254
way/130888047,Avenida Luiz de Lacerda,Ciclofaixa,061,000,recife.csv,61
way/130892107,Avenida Maurício de Nassau,Ciclofaixa,051,000,recife.csv,51
way/130892706,Rua Lindolfo Color,Ciclofaixa,294,295,recife.csv,294
way/130893508,Rua Lindolfo Color,Ciclorrota,006,000,recife.csv,6
way/130893509,Rua Gomes Taborda,Ciclorrota,010,000,recife.csv,10
way/130893510,Rua Gomes Taborda,Ciclorrota,010,000,recife.csv,10
way/130894159,Avenida do Forte,Ciclofaixa,005,000,recife.csv,5
way/130894160,Avenida do Forte,Ciclofaixa,004,000,recife.csv,4
way/130894161,Avenida do Forte,Ciclofaixa,002,003,recife.csv,2
way/130921222,Rua Carlos Gomes,Ciclofaixa,014,000,recife.csv,14
way/130921226,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/130921681,Rua Vinte e Um de Abril,Ciclorrota,002,000,recife.csv,2
way/130921781,Avenida João Cabral de Melo Neto,Ciclofaixa,203,000,recife.csv,203
way/130922739,Praça Professor Campelo Barreto,Ciclofaixa,021,000,recife.csv,21
way/130923581,Rua Félix de Brito Melo,Ciclorrota,045,000,recife.csv,45
way/130923582,Rua Félix de Brito Melo,Ciclorrota,045,000,recife.csv,45
way/131144626,Rua Professor Estevão Francisco da Costa,Ciclofaixa,034,000,recife.csv,34
way/131144672,Rua Odete Monteiro,Ciclofaixa,051,000,recife.csv,51
way/131144673,Rua Dianópolis,Ciclofaixa,021,000,recife.csv,21
way/131144677,Rua Marquês de Maricá,Ciclofaixa,021,000,recife.csv,21
way/131144911,Rua Dez de Novembro,Ciclofaixa,027,000,recife.csv,27
way/131144912,Rua Tomaz Gonzaga,Ciclofaixa,027,000,recife.csv,27
way/131144914,Rua Souza Bandeira,Ciclofaixa,023,000,recife.csv,23
way/131145453,Rua Doutor João Lacerda,Ciclofaixa,051,000,recife.csv,51
way/131146131,Praça Professor Campelo Barreto,Ciclofaixa,029,000,recife.csv,29
way/131147884,Rua Carandaí,Ciclorrota,036,000,recife.csv,36
way/131147885,Rua Fernando Fink Filho,Ciclorrota,036,000,recife.csv,36
way/131147889,Avenida Professor Estevão Francisco da Costa,Ciclorrota,034,000,recife.csv,34
way/131150440,Rua Joaquim Felipe,Ciclofaixa,249,000,recife.csv,249
way/131280442,Rua Marcos André,Ciclofaixa,041,000,recife.csv,41
way/131336790,Rua Marcos André,Ciclofaixa,039,000,recife.csv,39
way/131336791,Rua Real da Torre,Ciclofaixa,039,000,recife.csv,39
way/131350718,Rua Pio IX,Ciclorrota,038,000,recife.csv,38
way/132047861,Rua Treze de Maio,Ciclofaixa,314,259,recife.csv,314
way/132047862,Rua Bispo Cardoso Ayres,Ciclofaixa,236,000,recife.csv,236
way/132049149,Rua Doutor Leopoldo Lins,Ciclofaixa,250,000,recife.csv,250
way/132049184,Rua dos Palmares,Ciclofaixa,174,000,recife.csv,174
way/132049185,Rua Doutor Carlos Chagas,Ciclofaixa,174,000,recife.csv,174
way/132050435,Rua do Veiga,Ciclofaixa,281,000,recife.csv,281
way/132055101,Rua Barros Barreto,Ciclorrota,279,000,recife.csv,279
way/132398668,Rua Alegre,Ciclofaixa,304,305,recife.csv,304
way/132399063,Rua São Bento,Ciclofaixa,304,305,recife.csv,304
way/133334512,Rua Doutor José Maria,Ciclofaixa,359,000,recife.csv,359
way/133334859,Rua Amélia,Ciclofaixa,019,000,recife.csv,19
way/133334910,Rua Amélia,Ciclofaixa,019,000,recife.csv,19
way/133335251,Rua Alberto Paiva,Ciclofaixa,262,000,recife.csv,262
way/133335857,Rua Esmeraldino Bandeira,Ciclofaixa,200,000,recife.csv,200
way/133438804,Rua Frei Cassimiro,Ciclofaixa,258,000,recife.csv,258
way/133438945,Rua Frei Cassimiro,Ciclofaixa,257,000,recife.csv,257
way/133439040,Rua Tupinambás,Ciclorrota,280,000,recife.csv,280
way/133439341,Rua Barros Barreto,Ciclorrota,279,000,recife.csv,279
way/134170997,Rua General Abreu e Lima,Ciclofaixa,358,000,recife.csv,358
way/134171002,Rua General Abreu e Lima,Ciclofaixa,358,000,recife.csv,358
way/134171262,Rua Neto de Mendonça,Ciclofaixa,361,000,recife.csv,361
way/134171334,Rua do Futuro,Ciclofaixa,050,000,recife.csv,50
way/134171336,Rua do Futuro,Ciclofaixa,050,064,recife.csv,50
way/134174589,Rua Simão Mendes,Ciclofaixa,360,000,recife.csv,360
way/134179606,Estrada do Arraial,Ciclofaixa,160,000,recife.csv,160
way/134470698,Rua Bruno Veloso,Ciclofaixa,090,091,recife.csv,90
way/134495018,Rua Feliciano José de Farias,Ciclorrota,079,080,recife.csv,79
way/135138776,Estrada Velha de Água Fria,Ciclofaixa,304,305,recife.csv,304
way/135143529,Avenida Professor José dos Anjos,Ciclofaixa,159,000,recife.csv,159
way/135722592,Rua Paulo de Arruda,Ciclorrota,355,000,recife.csv,355
way/135722594,Rua Paulo de Arruda,Ciclorrota,355,000,recife.csv,355
way/135932504,Rua Antônio Rangel,Ciclofaixa,352,000,recife.csv,352
way/136116572,Rua José Domingues da Silva,Ciclorrota,079,080,recife.csv,79
way/136121284,Rua São Nicolau,Ciclofaixa,126,127,recife.csv,126
way/136121285,Avenida Dom Hélder Câmara,Ciclofaixa,130,131,recife.csv,130
way/136121287,Rua Pintor Antônio Albuquerque,Ciclorrota,122,123,recife.csv,122
way/136121288,Rua Itanagé,Ciclorrota,122,123,recife.csv,122
way/136121484,Rua Virgínia Heráclio,Ciclofaixa,124,125,recife.csv,124
way/136121781,Rua Potengy,Ciclofaixa,120,121,recife.csv,120
way/136121782,Rua Blumenau,Ciclofaixa,120,121,recife.csv,120
way/136122179,Rua São Nicolau,Ciclofaixa,126,127,recife.csv,126
way/136667786,Avenida Afonso Olindense,Ciclofaixa,302,303,recife.csv,302
way/136953957,Rua Arquiteto Luís Nunes,Ciclofaixa,020,000,recife.csv,20
way/136953958,Rua Arquiteto Luís Nunes,Ciclofaixa,020,000,recife.csv,20
way/136953959,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954054,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954063,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954064,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954066,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/136954200,Rua Paris,Ciclofaixa,020,000,recife.csv,20
way/136954201,Rua Arquiteto Luíz Nunes,Ciclofaixa,020,000,recife.csv,20
way/137062738,Avenida Prefeito Lima Castro,Ciclofaixa,325,000,recife.csv,325
way/137364482,Avenida Mário Álvares Pereira de Lyra,Ciclofaixa,108,000,recife.csv,108
way/137746675,Rua Ricardo Salazar,Ciclorrota,011,000,recife.csv,11
way/137746686,Rua Ricardo Salazar,Ciclorrota,011,000,recife.csv,11
way/137746917,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/137746919,Rua Carlos Gomes,Ciclorrota,010,000,recife.csv,10
way/137747160,Praça da Rua João Crescêncio,Ciclorrota,011,000,recife.csv,11
way/138285434,Avenida Visconde de Jequitinhonha,Ciclorrota,072,073,recife.csv,72
way/138285446,Avenida Visconde de Jequitinhonha,Ciclorrota,081,082,recife.csv,81
way/138285453,Avenida Visconde de Jequitinhonha,Ciclorrota,081,082,recife.csv,81
way/139040203,Rua Marechal Deodoro,Ciclofaixa,351,000,recife.csv,351
way/140092783,Avenida João Cabral de Melo Neto,Ciclofaixa,203,000,recife.csv,203
way/140092785,Avenida João Cabral de Melo Neto,Ciclofaixa,203,000,recife.csv,203
way/140093042,Praça Salazar,Ciclofaixa,203,204,recife.csv,203
way/140478429,Rua da Coragem,Ciclofaixa,241,000,recife.csv,241
way/140478430,Rua Retiro Saudoso,Ciclorrota,243,000,recife.csv,243
way/140478431,Rua Carlos Fernandes,Ciclorrota,245,000,recife.csv,245
way/140478464,Rua Pedro Alves,Ciclofaixa,293,000,recife.csv,293
way/140478536,Rua Pedro Alves,Ciclorrota,293,000,recife.csv,293
way/140478537,Rua Pedro Alves,Ciclorrota,293,000,recife.csv,293
way/140479112,Rua Couto Magalhães,Ciclorrota,347,000,recife.csv,347
way/141711452,Rua Baltazar Passos,Ciclorrota,066,067,recife.csv,66
way/141711856,Avenida Vinte de Janeiro,Ciclorrota,066,067,recife.csv,66
way/141711861,Rua Baltazar Passos,Ciclorrota,066,067,recife.csv,66
