id,name,type,code,scode,seg_length,full_id,osm_id,osm_type,highway
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w141297743,141297743,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w141297745,141297745,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w141297775,141297775,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w141297847,141297847,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w141297848,141297848,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w144480222,144480222,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w160313248,160313248,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w160313268,160313268,way,residential
way/316740738,Rua Vinte e Um de Abril,Ciclorrota,2,0,729,w316740736,316740736,way,primary
way/316740741,Rua Vinte e Um de Abril,Ciclorrota,2,0,38,w160315137,160315137,way,residential
way/316740741,Rua Vinte e Um de Abril,Ciclorrota,2,0,38,w191989770,191989770,way,primary
way/316740741,Rua Vinte e Um de Abril,Ciclorrota,2,0,38,w378796328,378796328,way,primary
way/316989359,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,132,w159759484,159759484,way,residential
way/316989359,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,132,w316989356,316989356,way,residential
way/316989359,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,132,w316989360,316989360,way,residential
way/316989359,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,132,w777799094,777799094,way,residential
way/316989360,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,339,w159759484,159759484,way,residential
way/316989360,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,339,w159762372,159762372,way,residential
way/316989360,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,339,w316989356,316989356,way,residential
way/316989360,Rua Senador Alberto Pasqualini,Ciclofaixa,203,0,339,w316989359,316989359,way,residential
way/317021043,Avenida Professor Luiz Freire,Ciclofaixa,297,296,985,w204619889,204619889,way,secondary
way/317021043,Avenida Professor Luiz Freire,Ciclofaixa,297,296,985,w707023322,707023322,way,secondary
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w198245583,198245583,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w198793431,198793431,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w198794149,198794149,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w198795924,198795924,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w198796162,198796162,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w199884554,199884554,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w199888502,199888502,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w199889730,199889730,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w199889840,199889840,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w201616681,201616681,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w222815763,222815763,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w222815786,222815786,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w222815798,222815798,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w377691623,377691623,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w377691624,377691624,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w650863367,650863367,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w650863368,650863368,way,residential
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w314754240,314754240,way,primary
way/317078451,Avenida do Forte,Ciclofaixa,5,0,1.28,w130893509,130893509,way,secondary
way/317078459,Rua Doutor Miguel Vieira Ferreira,Ciclorrota,6,0,26,w317078438,317078438,way,tertiary
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,181,w317078464,317078464,way,residential
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,181,w317078465,317078465,way,residential
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,181,w130893508,130893508,way,secondary
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,181,w317078469,317078469,way,secondary
way/317078468,Rua Lindolfo Color,Ciclofaixa,294,295,181,w186977578,186977578,way,tertiary
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,158,w203054011,203054011,way,residential
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,158,w317078464,317078464,way,residential
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,158,w317078465,317078465,way,residential
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,158,w130892706,130892706,way,secondary
way/317078469,Rua Lindolfo Color,Ciclofaixa,294,295,158,w317078468,317078468,way,secondary
way/317078470,Rua Lindolfo Color,Ciclorrota,6,0,121,w199428062,199428062,way,residential
way/317078471,Rua Mauricéia,Ciclofaixa,105,0,91,w198991655,198991655,way,residential
way/317078471,Rua Mauricéia,Ciclofaixa,105,0,91,w203054050,203054050,way,residential
way/317078471,Rua Mauricéia,Ciclofaixa,105,0,91,w379623676,379623676,way,residential
way/317078471,Rua Mauricéia,Ciclofaixa,105,0,91,w621323015,621323015,way,secondary
way/317181017,Rua Ministro João Alberto,Ciclofaixa,57,0,6,w628641285,628641285,way,primary
way/317181017,Rua Ministro João Alberto,Ciclofaixa,57,0,6,w628649583,628649583,way,primary
way/317181017,Rua Ministro João Alberto,Ciclofaixa,57,0,6,w42509291,42509291,way,tertiary
way/317189750,Rua Alegre,Ciclofaixa,304,305,202,w142229907,142229907,way,residential
way/317189750,Rua Alegre,Ciclofaixa,304,305,202,w132398668,132398668,way,primary
way/317189750,Rua Alegre,Ciclofaixa,304,305,202,w824376341,824376341,way,primary
way/317189750,Rua Alegre,Ciclofaixa,304,305,202,w132398667,132398667,way,secondary
way/317189755,Rua São Bento,Ciclofaixa,304,305,343,w166893785,166893785,way,residential
way/317189755,Rua São Bento,Ciclofaixa,304,305,343,w166894082,166894082,way,residential
way/317189755,Rua São Bento,Ciclofaixa,304,305,343,w132398668,132398668,way,primary
way/317189755,Rua São Bento,Ciclofaixa,304,305,343,w382147745,382147745,way,primary
way/317189755,Rua São Bento,Ciclofaixa,304,305,343,w836834978,836834978,way,primary
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w161610436,161610436,way,residential
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w161610437,161610437,way,residential
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w131144673,131144673,way,tertiary
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w131144677,131144677,way,tertiary
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w656150546,656150546,way,tertiary
way/317208212,Rua Souza Bandeira,Ciclofaixa,23,0,0.09,w656513429,656513429,way,tertiary
way/317261156,Estrada do Arraial,Ciclofaixa,160,0,108,w198197236,198197236,way,residential
way/317261156,Estrada do Arraial,Ciclofaixa,160,0,108,w857404850,857404850,way,secondary
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w198197236,198197236,way,residential
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w198197238,198197238,way,residential
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w201513485,201513485,way,residential
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w201514111,201514111,way,residential
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w201514112,201514112,way,residential
way/317261158,Estrada do Encanamento,Ciclofaixa,161,0,0.11,w435898389,435898389,way,residential
way/317261159,Estrada do Encanamento,Ciclofaixa,161,0,199,w198058614,198058614,way,secondary
way/317261159,Estrada do Encanamento,Ciclofaixa,161,0,199,w201513222,201513222,way,secondary
way/317261159,Estrada do Encanamento,Ciclofaixa,161,0,199,w317261194,317261194,way,secondary
way/317261160,Estrada do Encanamento,Ciclofaixa,161,0,279,w378952991,378952991,way,secondary
way/317261160,Estrada do Encanamento,Ciclofaixa,161,0,279,w198108096,198108096,way,tertiary
way/317261160,Estrada do Encanamento,Ciclofaixa,161,0,279,w241710312,241710312,way,tertiary
way/317261176,Rua Doutor Samuel Lins,Ciclorrota,287,0,75,w198182456,198182456,way,residential
way/317261176,Rua Doutor Samuel Lins,Ciclorrota,287,0,75,w198196114,198196114,way,residential
way/317261176,Rua Doutor Samuel Lins,Ciclorrota,287,0,75,w372986496,372986496,way,tertiary
way/317261179,Rua Ferreira Lopes,Ciclofaixa,199,0,159,w316609865,316609865,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w198058614,198058614,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w201513222,201513222,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w223532630,223532630,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w317261159,317261159,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w317261194,317261194,way,secondary
way/317261194,Rua da Harmonia,Ciclofaixa,286,0,97,w198196286,198196286,way,tertiary
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w142229271,142229271,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w142333444,142333444,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w144182174,144182174,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w172246005,172246005,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w317313988,317313988,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w476724745,476724745,way,residential
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w142228973,142228973,way,tertiary
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w144180416,144180416,way,tertiary
way/317313979,Avenida Sebastião Salazar,Ciclorrota,306,307,408,w317313979,317313979,way,tertiary
way/317314009,Rua Doutor Alberto Wanderley,Ciclofaixa,306,307,53,w142333429,142333429,way,residential
way/317314009,Rua Doutor Alberto Wanderley,Ciclofaixa,306,307,53,w131355159,131355159,way,secondary
way/317314009,Rua Doutor Alberto Wanderley,Ciclofaixa,306,307,53,w317313978,317313978,way,secondary
way/317314015,Avenida Cidade de Monteiro,Ciclofaixa,308,309,34,w144180418,144180418,way,residential
way/317314015,Avenida Cidade de Monteiro,Ciclofaixa,308,309,34,w144180419,144180419,way,residential
way/317314015,Avenida Cidade de Monteiro,Ciclofaixa,308,309,34,w317313978,317313978,way,secondary
way/317314015,Avenida Cidade de Monteiro,Ciclofaixa,308,309,34,w836834979,836834979,way,secondary
way/317402246,Rotatória do Açude de Apipucos,Ciclorrota,195,0,0.06,w776519728,776519728,way,residential
way/317402246,Rotatória do Açude de Apipucos,Ciclorrota,195,0,0.06,w317402246,317402246,way,tertiary
way/317402246,Rotatória do Açude de Apipucos,Ciclorrota,195,0,0.06,w317402246,317402246,way,tertiary
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,0,57,w475653481,475653481,way,residential
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,0,57,w305934818,305934818,way,primary
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,0,57,w785226149,785226149,way,primary
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,0,57,w785226148,785226148,way,tertiary
way/317402247,Rua Coronel João Batista do Rego Barros,Ciclofaixa,194,0,57,w839072086,839072086,way,tertiary
way/318003837,Avenida General San Martin,Ciclofaixa,203,0,214,w191997172,191997172,way,residential
way/318003837,Avenida General San Martin,Ciclofaixa,203,0,214,w191997274,191997274,way,residential
way/318003837,Avenida General San Martin,Ciclofaixa,203,0,214,w203542320,203542320,way,residential
way/318121911,Avenida Professor José dos Anjos,Ciclofaixa,381,0,633,w132398377,132398377,way,secondary
way/318121911,Avenida Professor José dos Anjos,Ciclofaixa,381,0,633,w132398379,132398379,way,secondary
way/318121911,Avenida Professor José dos Anjos,Ciclofaixa,381,0,633,w135138772,135138772,way,secondary
way/318205720,Rua Amaro Coutinho,Ciclofaixa,385,0,116,w140478650,140478650,way,residential
way/318205720,Rua Amaro Coutinho,Ciclofaixa,385,0,116,w140479575,140479575,way,residential
way/318205720,Rua Amaro Coutinho,Ciclofaixa,385,0,116,w762741650,762741650,way,residential
way/318205720,Rua Amaro Coutinho,Ciclofaixa,385,0,116,w316609862,316609862,way,tertiary
way/318205720,Rua Amaro Coutinho,Ciclofaixa,385,0,116,w762741649,762741649,way,tertiary
way/318227908,Rua da Aurora,Ciclofaixa,1,0,168,w680965544,680965544,way,secondary
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w137744453,137744453,way,residential
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w137745105,137745105,way,residential
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w137745398,137745398,way,residential
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w775975800,775975800,way,residential
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w800711817,800711817,way,residential
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w130921226,130921226,way,secondary
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w314754298,314754298,way,secondary
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w129813564,129813564,way,trunk
way/318738696,Rua Carlos Gomes,Ciclofaixa,14,0,408,w314754296,314754296,way,trunk
way/318869508,Avenida Afonso Olindense,Ciclorrota,302,303,218,w582016159,582016159,way,primary
way/318869508,Avenida Afonso Olindense,Ciclorrota,302,303,218,w653564090,653564090,way,primary
way/318869508,Avenida Afonso Olindense,Ciclorrota,302,303,218,w653564081,653564081,way,tertiary
way/318895501,Rua Couto Magalhães,Ciclorrota,356,0,33,w167553513,167553513,way,residential
way/318895501,Rua Couto Magalhães,Ciclorrota,356,0,33,w140479112,140479112,way,tertiary
way/318895501,Rua Couto Magalhães,Ciclorrota,356,0,33,w762741651,762741651,way,tertiary
way/318895503,Avenida Professor José dos Anjos,Ciclofaixa,159,0,13,w382147744,382147744,way,primary
way/318895503,Avenida Professor José dos Anjos,Ciclofaixa,159,0,13,w135145844,135145844,way,tertiary
way/318895504,Avenida Professor José dos Anjos,Ciclofaixa,159,0,209,w151272932,151272932,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w102738748,102738748,way,residential
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w134495391,134495391,way,residential
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w756240228,756240228,way,residential
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w130923575,130923575,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w319293361,319293361,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w319293361,319293361,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w585473201,585473201,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w647111564,647111564,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w707010102,707010102,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w901992082,901992082,way,primary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w130923478,130923478,way,tertiary
way/319293361,Rua General Edson Amâncio Ramalho,Ciclofaixa,85,86,734,w585473146,585473146,way,tertiary
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w152290384,152290384,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w152290571,152290571,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w152290589,152290589,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w152290834,152290834,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w367994066,367994066,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w836834962,836834962,way,residential
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w151676121,151676121,way,tertiary
way/319293365,Avenida Pinheiros,Ciclofaixa,22,0,424,w836834961,836834961,way,tertiary
way/319318749,Ponte da Boa Vista,Ciclofaixa,168,0,149,w51816225,51816225,way,secondary
way/319318749,Ponte da Boa Vista,Ciclofaixa,168,0,149,w319318748,319318748,way,secondary
way/319318752,Rua Nova,Calçada compartilhada,169,0,198,w128929125,128929125,way,residential
way/319318752,Rua Nova,Calçada compartilhada,169,0,198,w129490246,129490246,way,residential
way/319318752,Rua Nova,Calçada compartilhada,169,0,198,w128163203,128163203,way,secondary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w129727281,129727281,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w129728588,129728588,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w129728885,129728885,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w129728888,129728888,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w129735588,129735588,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w316218104,316218104,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w316707910,316707910,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w320212004,320212004,way,tertiary
way/320212004,Rua Barão de São Borja,Ciclorrota,216,0,285,w320212004,320212004,way,tertiary
way/320212005,Rua Doutor Carlos Chagas,Ciclorrota,175,0,29,w132049185,132049185,way,secondary
way/320212005,Rua Doutor Carlos Chagas,Ciclorrota,175,0,29,w320212005,320212005,way,secondary
way/320212005,Rua Doutor Carlos Chagas,Ciclorrota,175,0,29,w704220887,704220887,way,secondary
way/320212005,Rua Doutor Carlos Chagas,Ciclorrota,175,0,29,w704220888,704220888,way,secondary
way/339199758,Avenida República Árabe Unida,Ciclofaixa,84,0,43,w142800521,142800521,way,secondary
way/339199758,Avenida República Árabe Unida,Ciclofaixa,84,0,43,w151153197,151153197,way,secondary
way/339199758,Avenida República Árabe Unida,Ciclofaixa,84,0,43,w339199758,339199758,way,secondary
way/359667808,Avenida General Mac Artur,Ciclofaixa,37,0,7,w466704807,466704807,way,secondary
way/359667808,Avenida General Mac Artur,Ciclofaixa,37,0,7,w359667809,359667809,way,tertiary
way/367517837,Rua Benfica,Ciclofaixa,325,0,64,w128845698,128845698,way,secondary
way/367517837,Rua Benfica,Ciclofaixa,325,0,64,w553605194,553605194,way,secondary
way/367517838,Rua Doutor José Mariano,Ciclorrota,219,0,175,w367517838,367517838,way,secondary
way/367630237,Beco do Estudante,Calçada compartilhada,327,0,156,w725442248,725442248,way,secondary
way/367630237,Beco do Estudante,Calçada compartilhada,327,0,156,w128216048,128216048,way,tertiary
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w151676536,151676536,way,residential
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w369014580,369014580,way,residential
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w136954054,136954054,way,secondary
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w136954063,136954063,way,secondary
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w141299063,141299063,way,secondary
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w367994064,367994064,way,secondary
way/367994064,Rua Arquiteto Luíz Nunes,Ciclofaixa,20,0,208,w151676121,151676121,way,tertiary
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w151676545,151676545,way,residential
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w152291289,152291289,way,residential
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w152291950,152291950,way,residential
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w152291951,152291951,way,residential
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w367994068,367994068,way,residential
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w152291431,152291431,way,tertiary
way/367994067,Rua Engenheiro José Brandão Cavalcante,Ciclorrota,24,22,145,w836834963,836834963,way,tertiary
way/368075236,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,369,w144475229,144475229,way,residential
way/368075236,Avenida Governador Agamenon Magalhães,Ciclofaixa,268,269,369,w479255492,479255492,way,residential
way/369613413,Avenida Agostinho Gomes,Ciclofaixa,365,0,117,w128844079,128844079,way,tertiary
way/369613413,Avenida Agostinho Gomes,Ciclofaixa,365,0,117,w129724977,129724977,way,tertiary
way/369613413,Avenida Agostinho Gomes,Ciclofaixa,365,0,117,w863027574,863027574,way,tertiary
way/371666445,Rua Padre Roma,Ciclofaixa,65,0,53,w371666449,371666449,way,residential
way/371666445,Rua Padre Roma,Ciclofaixa,65,0,53,w134171336,134171336,way,tertiary
way/372986496,Rua Édson Alvares,Ciclorrota,288,0,139,w198182456,198182456,way,residential
way/372986496,Rua Édson Alvares,Ciclorrota,288,0,139,w778854743,778854743,way,residential
way/372986496,Rua Édson Alvares,Ciclorrota,288,0,139,w197960452,197960452,way,tertiary
way/372986496,Rua Édson Alvares,Ciclorrota,288,0,139,w317261176,317261176,way,tertiary
way/372986496,Rua Édson Alvares,Ciclorrota,288,0,139,w372986496,372986496,way,tertiary
way/374690787,Rua Paula Batista,Ciclofaixa,198,0,124,w199698841,199698841,way,residential
way/374690787,Rua Paula Batista,Ciclofaixa,198,0,124,w435898964,435898964,way,residential
way/374690787,Rua Paula Batista,Ciclofaixa,198,0,124,w199434199,199434199,way,tertiary
way/374690787,Rua Paula Batista,Ciclofaixa,198,0,124,w374690783,374690783,way,tertiary
way/374896669,Rua Sebastião Alves,Ciclofaixa,388,0,233,w134175236,134175236,way,residential
way/374896669,Rua Sebastião Alves,Ciclofaixa,388,0,233,w134179603,134179603,way,secondary
way/374896669,Rua Sebastião Alves,Ciclofaixa,388,0,233,w223535074,223535074,way,tertiary
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w134175236,134175236,way,residential
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w134175371,134175371,way,tertiary
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w200856098,200856098,way,tertiary
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w324296296,324296296,way,tertiary
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w374896670,374896670,way,tertiary
way/374896671,Rua Padre Roma,Ciclofaixa,116,0,25,w887539981,887539981,way,tertiary
way/374897775,Rua General Abreu e Lima,Ciclofaixa,358,0,53,w837891475,837891475,way,residential
way/374897775,Rua General Abreu e Lima,Ciclofaixa,358,0,53,w134170997,134170997,way,tertiary
way/374897775,Rua General Abreu e Lima,Ciclofaixa,358,0,53,w134171000,134171000,way,tertiary
way/375748427,Avenida Beira Rio,Ciclofaixa,46,44,322,w85683725,85683725,way,secondary
way/377679152,Rua General Labatut,Ciclovia,379,0,0.1,w377679152,377679152,way,residential
way/377679152,Rua General Labatut,Ciclovia,379,0,0.1,w642397263,642397263,way,residential
way/377679152,Rua General Labatut,Ciclovia,379,0,0.1,w773833908,773833908,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w144480214,144480214,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w144480225,144480225,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w192005246,192005246,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w203542454,203542454,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w203542780,203542780,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w203542931,203542931,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w762754345,762754345,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w778011333,778011333,way,residential
way/378796328,Rua Vinte e Um de Abril,Ciclorrota,2,0,302,w130921679,130921679,way,primary
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w655970869,655970869,way,residential
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w140478431,140478431,way,tertiary
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w151161332,151161332,way,tertiary
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w378796334,378796334,way,tertiary
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w378796346,378796346,way,tertiary
way/378796334,Rua Marquês de Abrantes,Ciclofaixa,386,0,161,w762953790,762953790,way,tertiary
way/378796337,Avenida República Árabe Unida,Ciclofaixa,84,0,167,w29423360,29423360,way,residential
way/378796337,Avenida República Árabe Unida,Ciclofaixa,84,0,167,w142802641,142802641,way,residential
way/378796337,Avenida República Árabe Unida,Ciclofaixa,84,0,167,w151152024,151152024,way,residential
way/378796337,Avenida República Árabe Unida,Ciclofaixa,84,0,167,w151153197,151153197,way,secondary
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w96771433,96771433,way,residential
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w146629879,146629879,way,residential
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w378796322,378796322,way,residential
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w378796343,378796343,way,residential
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w378796311,378796311,way,primary
way/378796340,Rua José Veloso,Ciclorrota,13,0,46,w378796320,378796320,way,primary
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,2,0,42,w146629879,146629879,way,residential
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,2,0,42,w378796322,378796322,way,residential
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,2,0,42,w378796340,378796340,way,residential
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,2,0,42,w146631254,146631254,way,tertiary
way/378796343,Rua Comendador Franco Ferreira,Ciclorrota,2,0,42,w762748537,762748537,way,tertiary
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w157802820,157802820,way,residential
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w174871800,174871800,way,residential
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w655970869,655970869,way,residential
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w662274944,662274944,way,residential
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w128682514,128682514,way,secondary
way/378796346,Rua Marquês de Abrantes,Ciclofaixa,386,0,265,w378796334,378796334,way,tertiary
way/378952991,Estrada do Encanamento,Ciclofaixa,161,0,67,w317261160,317261160,way,secondary
way/378952991,Estrada do Encanamento,Ciclofaixa,161,0,67,w198108096,198108096,way,tertiary
way/378952991,Estrada do Encanamento,Ciclofaixa,161,0,67,w241710312,241710312,way,tertiary
way/379236486,Rua Eugênio Samico,Ciclorrota,276,0,108,w199699061,199699061,way,residential
